PID,WEIGHT,VPSU,VSTRAT,SURVEYDATE,DURATION,AGE,RACETHNICITY,EDUC,EMPLOY,GENDER,HH01,HH25,HH612,HH1317,HH18OV,HHSIZE,INCOME,MARITAL,METRO,STATE,REGION9,Q1,Q2,Q3,Q3_rc,Q4,Q4_rc,Q5,Q6,Q7,Q8_1,Q8_2,Q9,Q10,Q11,Q12,Q13,Q14,Q15_1,Q15_2,Q16,Q17,Q20_1,Q20_1_rc,Q20_2,Q20_2_rc,Q21,Q21_rc
1000528,2.403413981,1,25,10/16/2019,6,74,1,12,5,1,0,0,0,0,2,2,14,1,1,OR,9,3,3,3,0:30:00,34,8:15:00,1,2,10,7,50,1,4,20,0,,0,13,30,2,6,5,5,11,11,215,215
1000530,0.10401264,2,41,10/16/2019,4,62,1,10,1,2,0,0,2,0,5,6,5,1,1,CA,9,3,3,39,21:30:00,23,5:30:00,1,2,5,8,30,2,3,30,0,,0,12,0,6,6,5,5,1,1,260,260
1000531,0.833184333,2,19,10/16/2019,4,36,4,12,1,1,0,0,0,0,1,1,10,3,1,TX,7,2,1,9,2:00:00,41,10:00:00,1,2,10,8,15,2,2,120,2,60,1,5,98,6,6,6,6,1,1,215,215
1000531,1.024544663,2,19,10/16/2019,4,36,4,12,1,1,0,0,0,0,1,1,10,3,1,TX,7,2,1,9,2:00:00,41,10:00:00,1,2,10,8,15,2,2,120,2,60,1,5,98,6,6,6,6,1,1,215,215
1000533,1.948404826,1,53,10/16/2019,5,74,1,14,5,2,0,0,0,0,1,2,12,1,1,AZ,8,3,1,95,23:30:00,27,6:30:00,2,1,3,6,30,2,7,30,0,,0,7,30,6,4,5,5,2,2,140,140
1000538,1.271262968,1,5,10/16/2019,8,66,1,12,5,2,0,0,0,0,2,2,10,1,0,MI,3,1,2,88,21:45:00,30,7:15:00,1,1,3,9,30,1,4,30,4,40,2,2,30,3,2,5,5,6,6,128,128
1000538,1.87785646,1,5,10/16/2019,8,66,1,12,5,2,0,0,0,0,2,2,10,1,0,MI,3,1,2,88,21:45:00,30,7:15:00,1,1,3,9,30,1,4,30,4,40,2,2,30,3,2,5,5,6,6,128,128
1000540,0.666707441,1,25,10/16/2019,5,45,1,10,1,1,0,0,5,1,2,6,14,1,1,OR,9,2,1,85,21:00:00,29,7:00:00,1,1,5,10,98,1,5,60,0,,0,5,30,4,3,5,5,8,8,200,200
1000540,0.598468635,1,25,10/16/2019,5,45,1,10,1,1,0,0,5,1,2,6,14,1,1,OR,9,2,1,85,21:00:00,29,7:00:00,1,1,5,10,98,1,5,60,0,,0,5,30,4,3,5,5,8,8,200,200
1000550,1.555174317,1,31,10/16/2019,7,61,1,5,6,1,0,0,0,0,2,2,9,1,1,OH,3,4,3,96,23:45:00,17,4:00:00,3,5,15,2,45,3,5,30,3,20,0,14,0,5,2,5,5,11,11,270,270
1000550,1.320238998,1,31,10/16/2019,7,61,1,5,6,1,0,0,0,0,2,2,9,1,1,OH,3,4,3,96,23:45:00,17,4:00:00,3,5,15,2,45,3,5,30,3,20,0,14,0,5,2,5,5,11,11,270,270
1000555,0.670874524,2,25,10/16/2019,4,43,3,10,1,1,0,0,0,2,2,4,14,6,1,CA,9,2,1,43,22:30:00,77,7:00:00,1,3,10,8,30,1,3,120,1,30,3,6,0,5,1,5,5,11,11,248,248
1000555,0.510343203,2,25,10/16/2019,4,43,3,10,1,1,0,0,0,2,2,4,14,6,1,CA,9,2,1,43,22:30:00,77,7:00:00,1,3,10,8,30,1,3,120,1,30,3,6,0,5,1,5,5,11,11,248,248
1000556,0.366586922,2,22,10/16/2019,16,56,2,10,4,2,0,0,0,0,3,3,5,6,1,GA,5,3,1,96,23:45:00,29,7:00:00,2,2,30,6,30,2,2,20,0,,0,4,30,4,7,5,5,7,7,115,115
1000566,0.894567512,1,23,10/16/2019,3,60,1,10,5,1,0,0,0,0,2,2,13,1,1,SC,5,3,2,91,22:30:00,27,6:30:00,1,3,5,7,55,2,0,,0,,0,4,30,6,6,5,5,10,10,232,232
1000566,0.928149322,1,23,10/16/2019,3,60,1,10,5,1,0,0,0,0,2,2,13,1,1,SC,5,3,2,91,22:30:00,27,6:30:00,1,3,5,7,55,2,0,,0,,0,4,30,6,6,5,5,10,10,232,232
1000568,0.95280125,2,46,10/16/2019,3,59,1,13,1,1,0,0,0,0,1,1,11,3,1,NY,2,2,3,89,22:00:00,19,4:30:00,1,2,10,6,20,2,2,90,1,120,0,8,98,4,3,5,5,9,9,240,240
1000568,2.085668941,2,46,10/16/2019,3,59,1,13,1,1,0,0,0,0,1,1,11,3,1,NY,2,2,3,89,22:00:00,19,4:30:00,1,2,10,6,20,2,2,90,1,120,0,8,98,4,3,5,5,9,9,240,240
1000577,0.493018848,1,30,10/16/2019,3,46,1,11,7,2,0,0,0,0,2,2,2,4,1,SC,5,4,2,89,22:00:00,21,5:00:00,1,2,30,6,0,2,1,30,0,,0,6,0,3,2,5,5,6,6,130,130
1000577,0.583019262,1,30,10/16/2019,3,46,1,11,7,2,0,0,0,0,2,2,2,4,1,SC,5,4,2,89,22:00:00,21,5:00:00,1,2,30,6,0,2,1,30,0,,0,6,0,3,2,5,5,6,6,130,130
1000578,0.296896465,1,20,10/16/2019,3,70,1,11,5,1,0,0,0,0,2,2,10,1,1,DE,5,2,3,91,22:30:00,30,7:15:00,2,2,15,8,15,2,0,,0,,0,5,15,5,7,5,5,10,10,178,178
1000586,0.5052521,2,20,10/16/2019,7,51,2,10,1,2,0,0,0,0,2,2,7,5,1,PA,2,3,2,1,0:00:00,25,6:00:00,2,2,20,5,98,2,2,30,0,,0,13,98,4,3,5,5,7,7,265,265
1000594,1.582430156,2,14,10/16/2019,9,56,4,2,6,2,0,0,0,0,4,4,2,4,1,ID,8,3,1,9,2:00:00,53,13:00:00,3,2,13,6,45,3,2,15,3,15,0,3,45,4,7,5,5,6,6,285,285
1000595,0.601379627,1,22,10/16/2019,6,22,1,11,7,1,0,0,0,0,5,5,11,5,1,GA,5,2,1,96,23:45:00,27,6:30:00,1,0,10,6,45,2,3,45,1,20,0,9,30,3,7,5,5,8,8,143,143
1000595,0.720254196,1,22,10/16/2019,6,22,1,11,7,1,0,0,0,0,5,5,11,5,1,GA,5,2,1,96,23:45:00,27,6:30:00,1,0,10,6,45,2,3,45,1,20,0,9,30,3,7,5,5,8,8,143,143
1000596,0.485735493,1,47,10/16/2019,5,57,1,11,1,2,0,0,0,0,1,3,15,1,0,IL,3,2,2,39,21:30:00,23,5:30:00,1,1,10,8,98,1,5,30,5,15,3,7,98,3,7,5,5,9,9,163,163
1000601,0.518592708,2,3,10/16/2019,6,47,1,12,1,1,0,0,0,2,2,4,9,1,1,FL,5,3,2,94,23:15:00,27,6:30:00,1,1,10,6,50,2,1,30,1,15,0,3,98,5,1,5,5,11,11,205,205
1000618,0.58173229,1,2,10/16/2019,4,73,1,13,2,1,0,0,0,0,2,2,5,1,1,DE,5,3,3,91,22:30:00,21,5:00:00,1,0,0,6,30,2,3,90,0,,0,10,98,4,5,5,5,11,11,214,214
1000618,0.521630639,1,2,10/16/2019,4,73,1,13,2,1,0,0,0,0,2,2,5,1,1,DE,5,3,3,91,22:30:00,21,5:00:00,1,0,0,6,30,2,3,90,0,,0,10,98,4,5,5,5,11,11,214,214
1000620,3.873639738,1,2,10/16/2019,5,23,4,9,1,1,0,0,0,0,4,4,7,5,1,DE,5,2,1,7,1:30:00,27,6:30:00,2,1,30,6,30,2,4,120,2,90,1,0,30,2,2,5,5,7,7,165,165
1000620,6.441206122,1,2,10/16/2019,5,23,4,9,1,1,0,0,0,0,4,4,7,5,1,DE,5,2,1,7,1:30:00,27,6:30:00,2,1,30,6,30,2,4,120,2,90,1,0,30,2,2,5,5,7,7,165,165
1000621,1.121074024,1,44,10/16/2019,4,21,1,10,1,1,0,0,0,0,1,3,13,5,1,MA,1,5,3,86,21:15:00,30,7:15:00,2,3,5,8,0,1,2,30,0,,0,6,0,4,3,5,5,3,3,250,250
1000629,0.277583234,2,27,10/16/2019,6,64,1,10,7,2,0,0,0,0,2,2,14,1,1,MO,4,1,3,91,22:30:00,33,8:00:00,1,1,10,9,20,1,5,20,0,,0,4,0,4,3,5,5,1,1,157,157
1000629,0.383539413,2,27,10/16/2019,6,64,1,10,7,2,0,0,0,0,2,2,14,1,1,MO,4,1,3,91,22:30:00,33,8:00:00,1,1,10,9,20,1,5,20,0,,0,4,0,4,3,5,5,1,1,157,157
1000632,0.383078346,1,47,10/16/2019,4,32,1,11,1,1,0,0,0,0,2,2,11,1,1,WI,3,2,1,93,23:00:00,28,6:45:00,2,1,5,7,45,2,0,,0,,0,12,98,5,1,6,6,3,3,250,250
1000638,0.769557734,1,50,10/16/2019,4,31,1,12,2,2,0,0,0,0,2,2,10,1,0,GA,5,1,2,5,1:00:00,41,10:00:00,1,0,0,9,98,1,4,20,0,,0,6,98,2,6,5,5,5,5,120,120
1000638,0.873341317,1,50,10/16/2019,4,31,1,12,2,2,0,0,0,0,2,2,10,1,0,GA,5,1,2,5,1:00:00,41,10:00:00,1,0,0,9,98,1,4,20,0,,0,6,98,2,6,5,5,5,5,120,120
1000652,0.615568679,2,49,10/16/2019,7,40,1,12,1,1,0,0,2,0,2,4,18,1,1,MN,4,3,1,91,22:30:00,24,5:45:00,1,2,2,7,15,2,5,25,4,20,5,10,98,1,2,5,5,8,8,167,167
1000660,0.948487267,1,1,10/16/2019,3,22,1,10,1,1,0,0,0,0,3,3,14,5,1,MA,1,2,3,90,22:15:00,29,7:00:00,1,1,15,9,98,2,4,60,4,60,4,10,98,3,4,5,5,10,10,160,160
1000662,0.274203223,1,6,10/16/2019,3,25,4,10,1,1,0,0,0,0,3,3,7,6,1,NE,4,3,2,4,0:45:00,33,8:00:00,2,0,998,7,0,2,3,60,0,,3,10,98,6,4,5,5,7,7,158,158
1000665,0.64681002,1,50,10/16/2019,4,33,1,12,1,2,0,0,0,0,1,3,4,5,0,WV,5,2,1,1,0:00:00,33,8:00:00,1,0,0,8,98,1,5,60,1,30,0,5,98,6,1,5,5,8,8,213,213
1000665,0.944397902,1,50,10/16/2019,4,33,1,12,1,2,0,0,0,0,1,3,4,5,0,WV,5,2,1,1,0:00:00,33,8:00:00,1,0,0,8,98,1,5,60,1,30,0,5,98,6,1,5,5,8,8,213,213
1000666,1.672084173,1,53,10/16/2019,40,32,1,9,1,1,0,0,0,0,1,2,5,5,1,ID,8,5,3,5,1:00:00,29,7:00:00,3,4,20,5,30,3,77,,,,0,12,98,5,7,6,6,3,3,400,400
1000666,3.544632912,1,53,10/16/2019,40,32,1,9,1,1,0,0,0,0,1,2,5,5,1,ID,8,5,3,5,1:00:00,29,7:00:00,3,4,20,5,30,3,77,,,,0,12,98,5,7,6,6,3,3,400,400
1000674,1.574747943,2,53,10/16/2019,13,34,6,12,2,1,0,0,0,0,1,1,18,5,1,CA,9,3,2,7,1:30:00,31,7:30:00,1,0,0,6,0,1,4,180,2,60,0,3,0,3,2,5,5,8,8,175,175
1000674,0.967529035,2,53,10/16/2019,13,34,6,12,2,1,0,0,0,0,1,1,18,5,1,CA,9,3,2,7,1:30:00,31,7:30:00,1,0,0,6,0,1,4,180,2,60,0,3,0,3,2,5,5,8,8,175,175
1000679,0.63141543,1,25,10/16/2019,5,34,5,12,1,1,0,0,0,0,1,1,9,3,1,WA,9,3,2,93,23:00:00,23,5:30:00,1,0,0,6,30,3,3,30,2,45,1,8,98,3,3,5,5,4,4,150,150
1000682,1.288815031,1,2,10/16/2019,7,66,1,9,5,1,0,0,6,0,3,6,10,1,1,DE,5,2,2,83,20:30:00,17,4:00:00,2,2,5,8,0,2,3,30,0,,3,6,98,6,2,5,5,5,5,172,172
1000701,0.946478589,1,50,10/16/2019,5,52,1,13,1,2,0,0,0,1,2,3,10,4,1,WV,5,3,1,91,22:30:00,24,5:45:00,2,2,15,6,15,2,4,60,2,45,0,6,98,3,2,5,5,6,6,245,245
1000713,0.976189911,1,11,10/16/2019,6,40,2,10,1,2,0,0,0,0,1,1,4,5,1,CT,1,3,1,89,22:00:00,25,6:00:00,2,3,45,5,98,2,3,60,3,60,0,2,98,3,5,98,5,98,6,998,245
1000713,1.247070123,1,11,10/16/2019,6,40,2,10,1,2,0,0,0,0,1,1,4,5,1,CT,1,3,1,89,22:00:00,25,6:00:00,2,3,45,5,98,2,3,60,3,60,0,2,98,3,5,98,5,98,6,998,245
1000714,0.25456144,2,9,10/16/2019,7,62,1,10,1,1,0,0,0,0,2,2,9,1,0,IL,3,3,1,83,20:30:00,19,4:30:00,2,1,3,8,0,2,7,60,0,,0,6,0,5,1,5,5,6,6,170,170
1000714,0.273285803,2,9,10/16/2019,7,62,1,10,1,1,0,0,0,0,2,2,9,1,0,IL,3,3,1,83,20:30:00,19,4:30:00,2,1,3,8,0,2,7,60,0,,0,6,0,5,1,5,5,6,6,170,170
1000719,0.252227473,2,11,10/16/2019,11,51,4,11,7,2,1,0,0,0,4,5,1,5,1,NY,2,3,3,1,0:00:00,33,8:00:00,2,2,30,6,0,2,77,,,,0,6,0,4,3,5,5,3,3,187,187
1000720,1.537091171,1,49,10/16/2019,6,45,1,9,1,1,0,0,0,0,3,3,11,5,0,IL,3,3,2,13,3:00:00,45,11:00:00,1,0,0,8,15,1,1,60,3,120,0,4,0,5,4,5,5,11,11,325,325
1000725,0.232702817,2,27,10/16/2019,4,35,1,11,7,2,0,1,5,0,4,6,18,1,1,MO,4,2,1,89,22:00:00,28,6:45:00,1,0,0,8,45,3,3,60,3,30,2,2,98,2,6,5,5,7,7,150,150
1000728,0.73176637,1,32,10/16/2019,6,60,4,10,2,2,0,0,0,0,2,2,8,1,1,TX,7,2,2,93,23:00:00,27,6:30:00,1,2,1,7,20,2,3,30,0,,1,8,30,4,4,5,5,5,5,160,160
1000728,0.31205514,1,32,10/16/2019,6,60,4,10,2,2,0,0,0,0,2,2,8,1,1,TX,7,2,2,93,23:00:00,27,6:30:00,1,2,1,7,20,2,3,30,0,,1,8,30,4,4,5,5,5,5,160,160
1000732,0.491386008,2,7,10/16/2019,7,63,1,14,5,1,0,0,0,0,2,2,14,1,1,CA,9,3,3,85,21:00:00,20,4:45:00,1,3,120,5,45,2,77,,,,1,10,0,6,2,5,5,11,11,245,245
1000732,0.436312736,2,7,10/16/2019,7,63,1,14,5,1,0,0,0,0,2,2,14,1,1,CA,9,3,3,85,21:00:00,20,4:45:00,1,3,120,5,45,2,77,,,,1,10,0,6,2,5,5,11,11,245,245
1000733,0.741512195,2,53,10/16/2019,4,34,1,12,1,2,0,0,0,0,1,5,13,1,0,OR,9,1,1,87,21:30:00,27,6:30:00,3,3,20,6,30,2,3,90,0,,0,5,0,2,7,5,5,5,5,164,164
1000735,0.762075374,2,31,10/16/2019,26,56,2,12,1,2,0,0,0,0,3,3,3,1,1,OH,3,2,1,95,23:30:00,28,6:45:00,3,4,90,5,30,2,3,30,4,30,6,8,98,4,1,5,5,2,2,159,159
1000736,0.482680336,1,48,10/16/2019,7,69,1,11,1,1,0,0,0,0,1,1,8,3,1,IL,3,3,2,9,2:00:00,39,9:30:00,2,3,30,8,20,2,5,30,3,30,4,4,40,4,4,5,5,9,9,180,180
1000749,2.04569568,1,2,10/16/2019,9,69,1,9,5,2,0,0,0,0,1,1,10,5,1,DE,5,5,3,3,0:30:00,36,8:45:00,2,4,30,9,98,2,3,30,0,,0,4,98,4,3,5,5,5,5,130,130
1000752,0.536067163,2,2,10/16/2019,3,23,1,12,4,2,0,0,0,0,3,3,13,5,1,TX,7,1,3,90,22:15:00,27,6:30:00,2,0,0,8,15,2,3,60,3,60,0,12,98,3,4,5,5,8,8,180,180
1000752,0.523697525,2,2,10/16/2019,3,23,1,12,4,2,0,0,0,0,3,3,13,5,1,TX,7,1,3,90,22:15:00,27,6:30:00,2,0,0,8,15,2,3,60,3,60,0,12,98,3,4,5,5,8,8,180,180
1000769,1.276075777,2,8,10/16/2019,8,71,1,11,2,2,0,0,0,0,2,2,14,1,1,OK,7,4,1,95,23:30:00,33,8:00:00,2,3,15,8,30,3,3,60,0,,3,3,98,4,2,5,5,2,2,170,170
1000781,0.642250361,2,3,10/16/2019,8,37,3,13,1,1,0,0,0,0,2,2,16,1,1,FL,5,2,3,83,20:30:00,21,5:00:00,2,2,30,7,30,2,3,60,5,120,3,15,98,6,2,5,5,11,11,220,220
1000781,0.427858237,2,3,10/16/2019,8,37,3,13,1,1,0,0,0,0,2,2,16,1,1,FL,5,2,3,83,20:30:00,21,5:00:00,2,2,30,7,30,2,3,60,5,120,3,15,98,6,2,5,5,11,11,220,220
1000800,0.330676408,1,24,10/16/2019,4,42,1,10,1,1,0,0,0,0,2,2,10,1,1,MI,3,4,3,5,1:00:00,33,8:00:00,1,0,0,7,98,2,0,,0,,0,14,98,6,6,5,5,9,9,310,310
1000800,0.596042098,1,24,10/16/2019,4,42,1,10,1,1,0,0,0,0,2,2,10,1,1,MI,3,4,3,5,1:00:00,33,8:00:00,1,0,0,7,98,2,0,,0,,0,14,98,6,6,5,5,9,9,310,310
1000804,1.105415951,1,26,10/16/2019,4,27,1,12,1,1,0,0,0,0,6,6,6,5,0,UT,8,1,3,92,22:45:00,31,7:30:00,1,2,30,7,98,2,3,60,1,90,0,4,98,3,2,6,6,3,3,180,180
1000809,0.346525817,2,24,10/16/2019,3,37,1,12,1,1,0,0,3,0,2,5,16,1,1,MI,3,2,1,93,23:00:00,25,6:00:00,1,0,0,7,0,1,6,60,3,20,2,4,98,2,1,5,5,8,8,170,170
1000815,0.408409327,1,6,10/16/2019,6,61,1,11,2,2,0,0,0,0,2,2,13,1,0,WI,3,1,3,89,22:00:00,27,6:30:00,1,1,2,8,20,1,2,90,0,,0,5,98,5,3,5,5,4,4,134,134
1000817,0.231238021,1,41,10/16/2019,5,38,4,12,1,2,0,0,0,0,4,4,2,5,1,NY,2,3,2,3,0:30:00,26,6:15:00,1,2,30,5,98,3,3,45,0,,0,5,98,6,5,5,5,5,5,190,190
1000818,0.188419575,1,31,10/16/2019,4,32,1,12,1,1,0,0,0,0,2,2,14,1,1,IN,3,2,1,89,22:00:00,23,5:30:00,1,3,60,6,30,2,7,30,6,60,3,10,0,3,2,6,6,3,3,215,215
1000818,0.13858467,1,31,10/16/2019,4,32,1,12,1,1,0,0,0,0,2,2,14,1,1,IN,3,2,1,89,22:00:00,23,5:30:00,1,3,60,6,30,2,7,30,6,60,3,10,0,3,2,6,6,3,3,215,215
1000819,0.83288037,2,15,10/16/2019,5,56,4,13,1,2,0,0,0,0,5,5,15,1,1,IL,3,2,1,43,22:30:00,23,5:30:00,2,2,5,7,98,2,2,30,0,,2,8,45,5,3,5,5,4,4,180,180
1000819,0.870005132,2,15,10/16/2019,5,56,4,13,1,2,0,0,0,0,5,5,15,1,1,IL,3,2,1,43,22:30:00,23,5:30:00,2,2,5,7,98,2,2,30,0,,2,8,45,5,3,5,5,4,4,180,180
1000823,0.710967845,2,15,10/16/2019,4,53,1,14,1,2,0,0,0,0,1,1,14,5,1,IL,3,2,2,90,22:15:00,22,5:15:00,1,2,5,6,55,1,4,30,1,30,0,5,30,3,3,5,5,7,7,200,200
1000823,0.958656544,2,15,10/16/2019,4,53,1,14,1,2,0,0,0,0,1,1,14,5,1,IL,3,2,2,90,22:15:00,22,5:15:00,1,2,5,6,55,1,4,30,1,30,0,5,30,3,3,5,5,7,7,200,200
1000828,0.773145885,1,9,10/16/2019,3,41,1,12,1,2,0,1,0,1,2,4,10,3,0,AR,7,3,1,81,20:00:00,17,4:00:00,1,1,5,7,55,1,6,30,2,30,5,10,0,1,3,5,5,5,5,200,200
1000828,0.847439227,1,9,10/16/2019,3,41,1,12,1,2,0,1,0,1,2,4,10,3,0,AR,7,3,1,81,20:00:00,17,4:00:00,1,1,5,7,55,1,6,30,2,30,5,10,0,1,3,5,5,5,5,200,200
1000830,0.655275672,1,53,10/16/2019,7,34,1,11,7,2,0,0,0,0,1,6,11,1,0,AZ,8,2,2,85,21:00:00,23,5:30:00,1,1,5,8,25,1,3,30,1,30,0,2,0,1,2,5,5,2,2,130,130
1000831,0.443473737,1,47,10/16/2019,6,51,1,11,1,2,0,0,0,0,2,2,9,3,1,MI,3,2,1,84,20:45:00,25,6:00:00,2,2,60,7,30,2,5,120,1,60,0,3,98,3,1,5,5,7,7,175,175
1000837,4.246202279,1,50,10/16/2019,14,48,2,9,1,2,0,0,0,0,1,2,4,1,1,NC,5,3,3,7,1:30:00,24,5:45:00,2,0,0,3,45,2,0,,0,,0,1,30,7,7,5,5,5,5,300,300
1000843,0.335106338,1,31,10/16/2019,3,31,6,14,1,2,0,0,0,0,1,1,12,5,1,IN,3,2,2,5,1:00:00,30,7:15:00,1,98,998,98,98,3,2,39,2,20,2,6,98,3,2,5,5,3,3,106,106
1000843,0.241777893,1,31,10/16/2019,3,31,6,14,1,2,0,0,0,0,1,1,12,5,1,IN,3,2,2,5,1:00:00,30,7:15:00,1,98,998,98,98,3,2,39,2,20,2,6,98,3,2,5,5,3,3,106,106
1000857,0.73727663,2,25,10/16/2019,10,61,5,11,5,1,0,0,0,0,4,4,14,1,1,CA,9,3,1,93,23:00:00,32,7:45:00,1,2,10,8,15,2,3,45,3,45,3,6,45,5,4,5,5,10,10,236,236
1000857,0.419281131,2,25,10/16/2019,10,61,5,11,5,1,0,0,0,0,4,4,14,1,1,CA,9,3,1,93,23:00:00,32,7:45:00,1,2,10,8,15,2,3,45,3,45,3,6,45,5,4,5,5,10,10,236,236
1000863,0.902449892,1,14,10/16/2019,12,32,4,14,1,2,0,4,0,0,2,6,11,1,1,CA,9,1,1,89,22:00:00,25,6:00:00,1,2,5,8,0,1,5,20,1,20,1,5,0,1,3,5,5,9,9,150,150
1000867,2.126953222,2,16,10/16/2019,13,42,4,9,1,2,0,1,0,0,2,3,14,1,1,VA,5,1,3,85,21:00:00,20,4:45:00,2,1,5,7,45,2,1,60,0,,1,5,98,3,4,5,5,3,3,225,225
1000867,3.199241248,2,16,10/16/2019,13,42,4,9,1,2,0,1,0,0,2,3,14,1,1,VA,5,1,3,85,21:00:00,20,4:45:00,2,1,5,7,45,2,1,60,0,,1,5,98,3,4,5,5,3,3,225,225
1000873,0.594164204,2,26,10/16/2019,6,71,1,10,1,1,0,0,0,0,2,2,10,1,1,NV,8,3,2,91,22:30:00,29,7:00:00,2,2,30,7,30,2,3,30,0,,0,6,98,4,4,5,5,9,9,180,180
1000873,0.60099562,2,26,10/16/2019,6,71,1,10,1,1,0,0,0,0,2,2,10,1,1,NV,8,3,2,91,22:30:00,29,7:00:00,2,2,30,7,30,2,3,30,0,,0,6,98,4,4,5,5,9,9,180,180
1000875,3.625262177,1,3,10/16/2019,7,45,4,9,1,1,0,2,2,0,4,6,6,1,1,FL,5,3,3,90,22:15:00,25,6:00:00,2,2,5,7,35,1,0,,0,,0,3,30,3,4,5,5,2,2,210,210
1000876,0.693729988,1,50,10/16/2019,13,34,4,10,1,2,0,0,0,0,1,2,5,1,1,NC,5,2,2,43,22:30:00,25,6:00:00,2,4,10,6,15,2,3,30,2,30,1,5,50,6,3,5,5,11,11,300,300
1000876,0.779165894,1,50,10/16/2019,13,34,4,10,1,2,0,0,0,0,1,2,5,1,1,NC,5,2,2,43,22:30:00,25,6:00:00,2,4,10,6,15,2,3,30,2,30,1,5,50,6,3,5,5,11,11,300,300
1000882,0.495584848,1,7,10/16/2019,7,56,4,10,6,1,0,0,0,0,1,1,2,5,1,AZ,8,3,3,42,22:15:00,23,5:30:00,1,1,15,5,15,1,5,30,2,30,5,8,98,6,6,6,6,1,1,230,230
1000882,0.870375914,1,7,10/16/2019,7,56,4,10,6,1,0,0,0,0,1,1,2,5,1,AZ,8,3,3,42,22:15:00,23,5:30:00,1,1,15,5,15,1,5,30,2,30,5,8,98,6,6,6,6,1,1,230,230
1000886,0.327443086,2,24,10/16/2019,8,44,1,11,1,2,0,0,0,2,3,6,13,1,1,MI,3,2,3,94,23:15:00,31,7:30:00,1,1,3,7,45,2,2,45,0,,0,3,98,3,2,5,5,1,1,165,165
1000886,0.293325913,2,24,10/16/2019,8,44,1,11,1,2,0,0,0,2,3,6,13,1,1,MI,3,2,3,94,23:15:00,31,7:30:00,1,1,3,7,45,2,2,45,0,,0,3,98,3,2,5,5,1,1,165,165
1000894,0.528198656,2,6,10/16/2019,5,57,1,12,2,2,0,0,0,0,5,5,14,1,1,TX,7,1,2,7,1:30:00,29,7:00:00,3,2,5,5,25,2,6,35,0,,0,14,30,4,6,5,5,8,8,154,154
1000897,0.70418998,2,9,10/16/2019,10,34,1,9,6,1,0,0,0,0,3,3,4,5,0,IA,4,3,1,17,4:00:00,48,11:45:00,2,3,10,7,35,2,3,120,1,180,0,12,0,6,3,6,6,0,0,250,250
1000897,0.785069274,2,9,10/16/2019,10,34,1,9,6,1,0,0,0,0,3,3,4,5,0,IA,4,3,1,17,4:00:00,48,11:45:00,2,3,10,7,35,2,3,120,1,180,0,12,0,6,3,6,6,0,0,250,250
1000902,1.817757073,1,15,10/16/2019,8,47,5,9,6,1,0,0,0,0,1,1,2,5,1,IL,3,3,3,16,3:45:00,51,12:30:00,3,0,180,4,45,3,2,20,0,,0,8,0,6,6,5,5,11,11,238,238
1000902,1.718199633,1,15,10/16/2019,8,47,5,9,6,1,0,0,0,0,1,1,2,5,1,IL,3,3,3,16,3:45:00,51,12:30:00,3,0,180,4,45,3,2,20,0,,0,8,0,6,6,5,5,11,11,238,238
1000923,1.56700669,1,29,10/16/2019,9,64,1,9,5,1,0,0,0,0,1,1,4,5,1,FL,5,3,2,5,1:00:00,33,8:00:00,1,2,2,7,0,2,6,20,1,10,0,5,0,5,3,5,5,9,9,180,180
1000923,2.31168322,1,29,10/16/2019,9,64,1,9,5,1,0,0,0,0,1,1,4,5,1,FL,5,3,2,5,1:00:00,33,8:00:00,1,2,2,7,0,2,6,20,1,10,0,5,0,5,3,5,5,9,9,180,180
1000929,0.456899004,2,30,10/16/2019,7,63,1,10,1,1,0,0,0,0,2,2,11,1,1,VA,5,2,2,95,23:30:00,41,10:00:00,1,0,0,9,30,1,2,15,0,,0,4,98,5,3,5,5,11,11,185,185
1000937,0.48492412,1,3,10/16/2019,6,66,1,10,1,1,0,0,0,0,1,1,11,3,1,FL,5,3,2,79,19:30:00,20,4:45:00,2,3,30,6,30,2,5,4,5,50,7,3,98,5,4,6,6,0,0,170,170
1000937,0.678313275,1,3,10/16/2019,6,66,1,10,1,1,0,0,0,0,1,1,11,3,1,FL,5,3,2,79,19:30:00,20,4:45:00,2,3,30,6,30,2,5,4,5,50,7,3,98,5,4,6,6,0,0,170,170
1000939,0.56935064,1,6,10/16/2019,7,69,1,13,5,2,0,0,0,0,2,2,14,1,1,KS,4,1,1,47,23:30:00,26,6:15:00,2,3,7,6,0,1,6,50,0,,1,3,30,4,3,5,5,8,8,145,145
1000939,0.754291296,1,6,10/16/2019,7,69,1,13,5,2,0,0,0,0,2,2,14,1,1,KS,4,1,1,47,23:30:00,26,6:15:00,2,3,7,6,0,1,6,50,0,,1,3,30,4,3,5,5,8,8,145,145
1000944,0.815126255,1,11,10/16/2019,5,29,4,10,1,2,0,0,1,1,1,3,3,5,1,CT,1,3,3,87,21:30:00,20,4:45:00,3,3,998,98,98,3,0,,0,,0,3,98,6,4,5,5,5,5,128,128
1000944,0.881841267,1,11,10/16/2019,5,29,4,10,1,2,0,0,1,1,1,3,3,5,1,CT,1,3,3,87,21:30:00,20,4:45:00,3,3,998,98,98,3,0,,0,,0,3,98,6,4,5,5,5,5,128,128
1000947,0.790545372,2,9,10/16/2019,6,54,1,9,7,2,0,0,0,0,2,2,13,1,0,MI,3,2,3,93,23:00:00,25,6:00:00,1,2,10,6,20,2,0,,0,,2,3,0,1,2,5,5,2,2,105,105
